test2.
Service Registrar: 052cc499-efa3-4995-a9c4-d29ebfc01764
Java Space found.
TransactionManager found.
-------------------------last log tuples start--------------------------------
Time [clock=1, time=2013-06-11 12:39:25.029]
Time [clock=2, time=2013-06-11 12:39:25.725]
Time [clock=3, time=2013-06-11 12:39:26.695]
Time [clock=4, time=2013-06-11 12:39:27.693]
Time [clock=5, time=2013-06-11 12:39:28.695]
Time [clock=6, time=2013-06-11 12:39:29.696]
Time [clock=7, time=2013-06-11 12:39:30.697]
Time [clock=8, time=2013-06-11 12:39:31.697]
Time [clock=9, time=2013-06-11 12:39:32.696]
Time [clock=10, time=2013-06-11 12:39:33.698]
Time [clock=11, time=2013-06-11 12:39:34.7]
Time [clock=12, time=2013-06-11 12:39:35.707]
Time [clock=13, time=2013-06-11 12:39:36.701]
Time [clock=14, time=2013-06-11 12:39:37.702]
Time [clock=15, time=2013-06-11 12:39:38.705]
Time [clock=16, time=2013-06-11 12:39:39.705]
Time [clock=17, time=2013-06-11 12:39:40.707]
Time [clock=18, time=2013-06-11 12:39:41.708]
Time [clock=19, time=2013-06-11 12:39:42.708]
Time [clock=20, time=2013-06-11 12:39:43.748]
Time [clock=21, time=2013-06-11 12:39:44.711]
Time [clock=22, time=2013-06-11 12:39:45.71]
Time [clock=23, time=2013-06-11 12:39:46.712]
Time [clock=24, time=2013-06-11 12:39:47.712]
Time [clock=25, time=2013-06-11 12:39:48.712]
Time [clock=26, time=2013-06-11 12:39:49.714]
Time [clock=27, time=2013-06-11 12:39:50.715]
Time [clock=28, time=2013-06-11 12:39:51.716]
Time [clock=29, time=2013-06-11 12:39:52.716]
Time [clock=30, time=2013-06-11 12:39:53.718]
Time [clock=31, time=2013-06-11 12:39:54.72]
Time [clock=32, time=2013-06-11 12:39:55.72]
Time [clock=33, time=2013-06-11 12:39:56.722]
Time [clock=34, time=2013-06-11 12:39:57.724]
Time [clock=35, time=2013-06-11 12:39:58.724]
Time [clock=36, time=2013-06-11 12:39:59.725]
Time [clock=37, time=2013-06-11 12:40:00.726]
Time [clock=38, time=2013-06-11 12:40:01.726]
Time [clock=39, time=2013-06-11 12:40:02.767]
Time [clock=40, time=2013-06-11 12:40:03.728]
Time [clock=41, time=2013-06-11 12:40:04.729]
Time [clock=42, time=2013-06-11 12:40:05.73]
Time [clock=43, time=2013-06-11 12:40:06.728]
Time [clock=44, time=2013-06-11 12:40:07.73]
Time [clock=45, time=2013-06-11 12:40:08.732]
Time [clock=46, time=2013-06-11 12:40:09.733]
Time [clock=47, time=2013-06-11 12:40:10.734]
Time [clock=48, time=2013-06-11 12:40:11.734]
Time [clock=49, time=2013-06-11 12:40:12.735]
Time [clock=50, time=2013-06-11 12:40:13.737]
Time [clock=51, time=2013-06-11 12:40:14.737]
Time [clock=52, time=2013-06-11 12:40:15.736]
Time [clock=53, time=2013-06-11 12:40:16.739]
Time [clock=54, time=2013-06-11 12:40:17.741]
Time [clock=55, time=2013-06-11 12:40:18.741]
Time [clock=56, time=2013-06-11 12:40:19.74]
Time [clock=57, time=2013-06-11 12:40:20.741]
Time [clock=58, time=2013-06-11 12:40:21.787]
Time [clock=59, time=2013-06-11 12:40:22.745]
Time [clock=60, time=2013-06-11 12:40:23.746]
Time [clock=61, time=2013-06-11 12:40:24.747]
Time [clock=62, time=2013-06-11 12:40:25.746]
Time [clock=63, time=2013-06-11 12:40:26.748]
Time [clock=64, time=2013-06-11 12:40:27.749]
Time [clock=65, time=2013-06-11 12:40:28.75]
Time [clock=66, time=2013-06-11 12:40:29.75]
Time [clock=67, time=2013-06-11 12:40:30.753]
Time [clock=68, time=2013-06-11 12:40:31.752]
Time [clock=69, time=2013-06-11 12:40:32.753]
Time [clock=70, time=2013-06-11 12:40:33.755]
Time [clock=71, time=2013-06-11 12:40:34.757]
Time [clock=72, time=2013-06-11 12:40:35.756]
Time [clock=73, time=2013-06-11 12:40:36.757]
Time [clock=74, time=2013-06-11 12:40:37.759]
Time [clock=75, time=2013-06-11 12:40:38.759]
Time [clock=76, time=2013-06-11 12:40:39.761]
-------------------------last log tuples end----------------------------------
test.
Lookup locator: jini://10.154.154.26/
Service Registrar: 052cc499-efa3-4995-a9c4-d29ebfc01764
